pkey,timestamp,lat,long,alt,speed,climb,mode,heading
291,2014-11-26 02:31:14.047733,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
292,2014-11-26 02:31:15.115375,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
293,2014-11-26 02:31:16.162244,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
294,2014-11-26 02:31:17.212423,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
295,2014-11-26 02:31:18.259334,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
296,2014-11-26 02:31:19.314877,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
297,2014-11-26 02:31:20.366149,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
298,2014-11-26 02:31:21.423618,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
299,2014-11-26 02:31:22.482750,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
300,2014-11-26 02:31:23.534844,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
301,2014-11-26 02:31:24.595737,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
302,2014-11-26 02:31:25.662874,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
303,2014-11-26 02:31:26.718224,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
304,2014-11-26 02:31:27.780965,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
305,2014-11-26 02:31:28.836463,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
306,2014-11-26 02:31:29.894787,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
307,2014-11-26 02:31:30.950651,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
308,2014-11-26 02:31:32.003029,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
309,2014-11-26 02:31:33.060872,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
310,2014-11-26 02:31:34.110190,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
311,2014-11-26 02:31:35.158819,42.690708182,23.343589854,,0.0,,2,0.0
312,2014-11-26 02:31:36.214023,42.690708182,23.343589854,566.439,0.0,0.0,3,0.0
313,2014-11-26 02:31:37.264143,42.690708182,23.343589854,,0.17,,2,254.9317
314,2014-11-26 02:31:38.315701,42.690708182,23.343589854,,0.12,,2,286.3106
315,2014-11-26 02:31:39.373986,42.690708182,23.343589854,,0.17,,2,74.9317
316,2014-11-26 02:31:40.431600,42.690708182,23.343589854,,0.092,,2,32.4766
317,2014-11-26 02:31:41.491815,42.690708182,23.343589854,,0.213,,2,50.3602
318,2014-11-26 02:31:42.554135,42.690708182,23.343589854,,0.12,,2,106.3106
319,2014-11-26 02:31:43.606633,42.690708182,23.343589854,,0.092,,2,180.0
320,2014-11-26 02:31:44.670375,42.690705764,23.343601057,,0.12,,2,106.3106
321,2014-11-26 02:31:45.732533,42.690705764,23.343601057,,0.17,,2,74.9317
322,2014-11-26 02:31:46.790036,42.690705764,23.343601057,,0.17,,2,74.9317
323,2014-11-26 02:31:47.843443,42.690705764,23.343601057,566.73,0.239,0.073,3,106.3106
324,2014-11-26 02:31:48.893162,42.690703346,23.34361226,567.021,0.279,-0.012,3,124.7181
325,2014-11-26 02:31:49.944355,42.690703346,23.34361226,567.021,0.279,-0.012,3,124.7181
326,2014-11-26 02:31:51.007435,42.690703346,23.34361226,567.021,0.17,-0.048,3,137.5488
327,2014-11-26 02:31:52.056399,42.690703346,23.34361226,567.021,0.0,0.0,3,0.0
328,2014-11-26 02:31:53.113389,42.690703346,23.34361226,567.021,0.0,0.0,3,0.0
329,2014-11-26 02:31:54.167555,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
330,2014-11-26 02:31:55.221322,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
331,2014-11-26 02:31:56.266684,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
332,2014-11-26 02:31:57.320338,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
333,2014-11-26 02:31:58.377902,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
334,2014-11-26 02:31:59.436776,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
335,2014-11-26 02:32:00.483007,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
336,2014-11-26 02:32:01.543805,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
337,2014-11-26 02:32:02.602851,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
338,2014-11-26 02:32:03.665260,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
339,2014-11-26 02:32:04.726728,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
340,2014-11-26 02:32:05.789884,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
341,2014-11-26 02:32:06.845098,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
342,2014-11-26 02:32:07.901087,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
343,2014-11-26 02:32:08.953846,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
344,2014-11-26 02:32:10.010630,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
345,2014-11-26 02:32:11.058351,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
346,2014-11-26 02:32:12.123058,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
347,2014-11-26 02:32:13.171001,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
348,2014-11-26 02:32:14.219552,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
349,2014-11-26 02:32:15.277320,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
350,2014-11-26 02:32:16.332645,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
351,2014-11-26 02:32:17.384818,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
352,2014-11-26 02:32:18.446605,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
353,2014-11-26 02:32:19.506969,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
354,2014-11-26 02:32:20.572457,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
355,2014-11-26 02:32:21.631287,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
356,2014-11-26 02:32:22.690617,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
357,2014-11-26 02:32:23.750474,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
358,2014-11-26 02:32:24.810494,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
359,2014-11-26 02:32:25.864479,42.690705764,23.343601057,566.73,0.0,0.0,3,0.0
360,2014-11-26 02:32:26.926498,42.69071238,23.343601057,567.408,0.17,-0.048,3,74.9317
361,2014-11-26 02:32:27.978405,42.690714798,23.343589854,567.117,0.0,0.0,3,0.0
362,2014-11-26 02:32:29.525104,42.690714798,23.343589854,567.117,0.0,0.0,3,0.0
363,2014-11-26 02:32:30.578389,42.690714798,23.343589854,567.117,0.0,0.0,3,0.0
364,2014-11-26 02:32:31.636046,42.690714798,23.343589854,567.117,0.0,0.0,3,0.0
365,2014-11-26 02:32:32.691919,42.690714798,23.343589854,567.117,0.0,0.0,3,0.0
366,2014-11-26 02:32:33.746994,42.690714798,23.343589854,567.117,0.0,0.0,3,0.0
367,2014-11-26 02:32:34.799063,42.690714798,23.343589854,567.117,0.0,0.0,3,0.0
368,2014-11-26 02:32:35.861409,42.690717217,23.343578651,566.826,0.0,0.0,3,0.0
369,2014-11-26 02:32:36.910095,42.690717217,23.343578651,566.826,0.0,0.0,3,0.0
370,2014-11-26 02:32:37.963963,42.690717217,23.343578651,566.826,0.0,0.0,3,0.0
371,2014-11-26 02:32:39.013269,42.690717217,23.343578651,566.826,0.0,0.0,3,0.0
372,2014-11-26 02:32:40.064577,42.690717217,23.343578651,566.826,0.0,0.0,3,0.0
373,2014-11-26 02:32:41.110031,42.690717217,23.343578651,566.826,0.0,0.0,3,0.0
374,2014-11-26 02:32:42.171720,42.690717217,23.343578651,566.826,0.0,0.0,3,0.0
375,2014-11-26 02:32:43.219316,42.690717217,23.343578651,566.826,0.0,0.0,3,0.0
376,2014-11-26 02:32:44.273619,42.690717217,23.343578651,566.826,0.0,0.0,3,0.0
377,2014-11-26 02:32:45.324375,42.690717217,23.343578651,566.826,0.12,0.036,3,106.3106
378,2014-11-26 02:32:46.389970,42.690717217,23.343578651,566.826,0.0,0.0,3,0.0
379,2014-11-26 02:32:47.442028,42.690717217,23.343578651,566.826,0.0,0.0,3,0.0
380,2014-11-26 02:32:48.507329,42.690717217,23.343578651,566.826,0.0,0.0,3,0.0
381,2014-11-26 02:32:49.567100,42.690717217,23.343578651,566.826,0.0,0.0,3,0.0
382,2014-11-26 02:32:50.626215,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
383,2014-11-26 02:32:51.679597,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
384,2014-11-26 02:32:52.736144,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
385,2014-11-26 02:32:53.794052,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
386,2014-11-26 02:32:56.275616,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
387,2014-11-26 02:32:57.322259,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
388,2014-11-26 02:32:58.381780,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
389,2014-11-26 02:32:59.437570,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
390,2014-11-26 02:33:00.489415,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
391,2014-11-26 02:33:01.549220,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
392,2014-11-26 02:33:02.599481,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
393,2014-11-26 02:33:03.663416,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
394,2014-11-26 02:33:04.732502,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
395,2014-11-26 02:33:05.784434,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
396,2014-11-26 02:33:06.850684,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
397,2014-11-26 02:33:07.899083,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
398,2014-11-26 02:33:08.955723,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
399,2014-11-26 02:33:10.006891,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
400,2014-11-26 02:33:11.058357,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
401,2014-11-26 02:33:12.126371,42.690711613,23.343573817,567.5,0.0,0.0,3,0.0
402,2014-11-26 02:33:13.183138,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
403,2014-11-26 02:33:14.230659,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
404,2014-11-26 02:33:15.290981,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
405,2014-11-26 02:33:16.345487,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
406,2014-11-26 02:33:17.403352,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
407,2014-11-26 02:33:18.463796,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
408,2014-11-26 02:33:19.521125,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
409,2014-11-26 02:33:20.573578,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
410,2014-11-26 02:33:21.636595,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
411,2014-11-26 02:33:22.690371,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
412,2014-11-26 02:33:23.752364,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
413,2014-11-26 02:33:25.091217,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
414,2014-11-26 02:33:26.148133,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
415,2014-11-26 02:33:27.196552,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
416,2014-11-26 02:33:28.246582,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
417,2014-11-26 02:33:31.338764,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
418,2014-11-26 02:33:32.395184,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
419,2014-11-26 02:33:33.448233,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
420,2014-11-26 02:33:34.508967,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
421,2014-11-26 02:33:35.569752,42.690704997,23.343573817,566.822,0.177,0.0,3,16.2714
422,2014-11-26 02:33:36.635221,42.690704997,23.343573817,566.822,0.177,0.0,3,16.2714
423,2014-11-26 02:33:37.696332,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
424,2014-11-26 02:33:38.759362,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
425,2014-11-26 02:33:39.815299,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
426,2014-11-26 02:33:40.877414,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
427,2014-11-26 02:33:41.931742,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
428,2014-11-26 02:33:42.984995,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
429,2014-11-26 02:33:44.034827,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
430,2014-11-26 02:33:45.095028,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
431,2014-11-26 02:33:46.141654,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
432,2014-11-26 02:33:47.192540,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
433,2014-11-26 02:33:48.245760,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
434,2014-11-26 02:33:49.298998,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
435,2014-11-26 02:33:50.352831,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
436,2014-11-26 02:33:51.412376,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
437,2014-11-26 02:33:52.466712,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
438,2014-11-26 02:33:53.533429,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
439,2014-11-26 02:33:54.590827,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
440,2014-11-26 02:33:55.653196,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
441,2014-11-26 02:33:56.713435,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
442,2014-11-26 02:33:57.771426,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
443,2014-11-26 02:33:58.826844,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
444,2014-11-26 02:33:59.885737,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
445,2014-11-26 02:34:00.943534,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
446,2014-11-26 02:34:01.998912,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
447,2014-11-26 02:34:03.053914,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
448,2014-11-26 02:34:04.104807,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
449,2014-11-26 02:34:06.165823,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
450,2014-11-26 02:34:07.214883,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
451,2014-11-26 02:34:08.266006,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
452,2014-11-26 02:34:09.314056,42.690704997,23.343573817,566.822,0.0,0.0,3,0.0
453,2014-11-26 02:34:10.371186,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
454,2014-11-26 02:34:11.426478,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
455,2014-11-26 02:34:12.483767,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
456,2014-11-26 02:34:13.544668,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
457,2014-11-26 02:34:14.611900,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
458,2014-11-26 02:34:15.673948,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
459,2014-11-26 02:34:16.736687,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
460,2014-11-26 02:34:17.798546,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
461,2014-11-26 02:34:18.853457,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
462,2014-11-26 02:34:19.911782,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
463,2014-11-26 02:34:20.963271,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
464,2014-11-26 02:34:22.013813,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
465,2014-11-26 02:34:23.067324,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
466,2014-11-26 02:34:24.134852,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
467,2014-11-26 02:34:25.182590,42.690702579,23.343585019,567.114,0.177,0.0,3,16.2714
468,2014-11-26 02:34:26.231111,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
469,2014-11-26 02:34:27.281845,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
470,2014-11-26 02:34:28.366712,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
471,2014-11-26 02:34:29.415825,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
472,2014-11-26 02:34:30.477925,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
473,2014-11-26 02:34:31.535599,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
474,2014-11-26 02:34:32.595952,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
475,2014-11-26 02:34:33.660828,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
476,2014-11-26 02:34:34.726749,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
477,2014-11-26 02:34:35.786218,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
478,2014-11-26 02:34:36.854073,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
479,2014-11-26 02:34:37.900654,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
480,2014-11-26 02:34:38.964141,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
481,2014-11-26 02:34:40.019712,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
482,2014-11-26 02:34:41.072957,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
483,2014-11-26 02:34:42.138225,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
484,2014-11-26 02:34:43.184998,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
485,2014-11-26 02:34:44.238728,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
486,2014-11-26 02:34:45.293322,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
487,2014-11-26 02:34:46.348046,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
488,2014-11-26 02:34:47.418591,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
489,2014-11-26 02:34:48.474605,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
490,2014-11-26 02:34:49.534894,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
491,2014-11-26 02:34:50.594321,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
492,2014-11-26 02:34:51.648141,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
493,2014-11-26 02:34:52.712597,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
494,2014-11-26 02:34:53.776468,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
495,2014-11-26 02:34:54.832285,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
496,2014-11-26 02:34:55.894611,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
497,2014-11-26 02:34:56.954880,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
498,2014-11-26 02:34:58.008319,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
499,2014-11-26 02:34:59.059929,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
500,2014-11-26 02:35:00.123434,42.690702579,23.343585019,567.114,0.17,-0.048,3,74.9317
501,2014-11-26 02:35:01.177575,42.690702579,23.343585019,567.114,0.427,0.074,3,50.3602
502,2014-11-26 02:35:02.230406,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
503,2014-11-26 02:35:03.279741,42.690702579,23.343585019,567.114,0.0,0.0,3,0.0
504,2014-11-26 02:35:04.333900,42.690700161,23.343596222,567.405,0.213,0.037,3,50.3602
505,2014-11-26 02:35:05.390026,42.690700161,23.343596222,567.405,0.12,0.036,3,106.3106
506,2014-11-26 02:35:06.451138,42.690700161,23.343596222,567.405,0.0,0.0,3,0.0
507,2014-11-26 02:35:07.505681,42.690700161,23.343596222,567.405,0.0,0.0,3,0.0
508,2014-11-26 02:35:08.562060,42.690700161,23.343596222,567.405,0.0,0.0,3,0.0
509,2014-11-26 02:35:09.616528,42.690700161,23.343596222,567.405,0.0,0.0,3,0.0
510,2014-11-26 02:35:10.680480,42.690700161,23.343596222,567.405,0.0,0.0,3,0.0
511,2014-11-26 02:35:11.732370,42.690700161,23.343596222,567.405,0.0,0.0,3,0.0
512,2014-11-26 02:35:12.790939,42.690700161,23.343596222,567.405,0.0,0.0,3,0.0
513,2014-11-26 02:35:13.846694,42.690700161,23.343596222,567.405,0.0,0.0,3,0.0
514,2014-11-26 02:35:14.908653,42.690700161,23.343596222,567.405,0.0,0.0,3,0.0
515,2014-11-26 02:35:15.963644,42.690700161,23.343596222,567.405,0.0,0.0,3,0.0
516,2014-11-26 02:35:17.012872,42.690700161,23.343596222,567.405,0.0,0.0,3,0.0
517,2014-11-26 02:35:18.070445,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
518,2014-11-26 02:35:19.125514,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
519,2014-11-26 02:35:20.172978,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
520,2014-11-26 02:35:21.229747,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
521,2014-11-26 02:35:22.764279,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
522,2014-11-26 02:35:23.822514,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
523,2014-11-26 02:35:24.872162,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
524,2014-11-26 02:35:25.929953,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
525,2014-11-26 02:35:26.989839,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
526,2014-11-26 02:35:28.041530,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
527,2014-11-26 02:35:29.085771,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
528,2014-11-26 02:35:30.146185,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
529,2014-11-26 02:35:31.198865,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
530,2014-11-26 02:35:32.256599,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
531,2014-11-26 02:35:33.302512,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
532,2014-11-26 02:35:34.355108,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
533,2014-11-26 02:35:35.416331,42.690693545,23.343596222,566.727,0.0,0.0,3,0.0
534,2014-11-26 02:35:36.477242,42.690700161,23.343596222,567.405,0.213,0.037,3,50.3602
535,2014-11-26 02:35:37.533826,42.690697742,23.343607425,567.696,0.373,0.037,3,34.9623
536,2014-11-26 02:35:38.596424,42.690697742,23.343607425,567.696,0.0,0.0,3,0.0
537,2014-11-26 02:35:39.655592,42.690697742,23.343607425,567.696,0.0,0.0,3,0.0
538,2014-11-26 02:35:40.730131,42.690697742,23.343607425,567.696,0.0,0.0,3,0.0
539,2014-11-26 02:35:41.790269,42.690697742,23.343607425,567.696,0.0,0.0,3,0.0
540,2014-11-26 02:35:42.841782,42.690697742,23.343607425,567.696,0.0,0.0,3,0.0
541,2014-11-26 02:35:43.898828,42.690697742,23.343607425,567.696,0.0,0.0,3,0.0
542,2014-11-26 02:35:44.955160,42.690697742,23.343607425,567.696,0.0,0.0,3,0.0
543,2014-11-26 02:35:46.001023,42.690697742,23.343607425,567.696,0.0,0.0,3,0.0
544,2014-11-26 02:35:47.053714,42.690697742,23.343607425,567.696,0.0,0.0,3,0.0
545,2014-11-26 02:35:48.118629,42.690697742,23.343607425,567.696,0.0,0.0,3,0.0
546,2014-11-26 02:35:49.173245,42.690697742,23.343607425,567.696,0.213,0.037,3,50.3602
547,2014-11-26 02:35:50.220602,42.690697742,23.343607425,567.696,0.213,0.037,3,50.3602
548,2014-11-26 02:35:51.276441,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
549,2014-11-26 02:35:52.331659,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
550,2014-11-26 02:35:53.394222,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
551,2014-11-26 02:35:54.448043,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
552,2014-11-26 02:35:55.512604,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
553,2014-11-26 02:35:56.571033,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
554,2014-11-26 02:35:57.637424,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
555,2014-11-26 02:35:58.696896,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
556,2014-11-26 02:35:59.762250,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
557,2014-11-26 02:36:00.823803,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
558,2014-11-26 02:36:01.878572,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
559,2014-11-26 02:36:02.941467,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
560,2014-11-26 02:36:03.990907,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
561,2014-11-26 02:36:05.040724,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
562,2014-11-26 02:36:06.103015,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
563,2014-11-26 02:36:07.153035,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
564,2014-11-26 02:36:08.200170,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
565,2014-11-26 02:36:09.254126,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
566,2014-11-26 02:36:10.305640,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
567,2014-11-26 02:36:11.358227,42.690695324,23.343618628,567.987,0.0,0.0,3,0.0
